Child Level,Event Name,CPU Start (ns),GPU Start (ns),GPU Duration (ns),Process Name,Thread ID,CPU Core,GPU Engine,
0,"DrawIndexed",35441686000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441689700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441692700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441695800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441698800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441701700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441704700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441707700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441710600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441713500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441716500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441719600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441722800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441725900,0,0,silkroad.exe,17228,2,N/A,
