VTX, IDX, SV_POSITION.x, SV_POSITION.y, SV_POSITION.z, SV_POSITION.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD.x, TEXCOORD.y
936, 806, -0.87691,  0.49778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.86328,  0.1875
937, 807, -0.87242,  0.49778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.87305,  0.1875
938, 808, -0.87242,  0.4834,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.87305,  0.32813
939, 806, -0.87691,  0.49778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.86328,  0.1875
940, 808, -0.87242,  0.4834,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.87305,  0.32813
941, 809, -0.87691,  0.4834,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.86328,  0.32813
942, 810, -0.94687,  0.47639,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
943, 811, -0.93051,  0.47639,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
944, 812, -0.93051,  0.44729,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
945, 810, -0.94687,  0.47639,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
946, 812, -0.93051,  0.44729,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
947, 813, -0.94687,  0.44729,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
948, 814, -0.92813,  0.46764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.20313
949, 815, -0.92184,  0.46764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49805,  0.20313
950, 816, -0.92184,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49805,  0.32813
951, 814, -0.92813,  0.46764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.20313
952, 816, -0.92184,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49805,  0.32813
953, 817, -0.92813,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.32813
954, 818, -0.92094,  0.46444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
955, 819, -0.91645,  0.46444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
956, 820, -0.91645,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
957, 818, -0.92094,  0.46444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
958, 820, -0.91645,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
959, 821, -0.92094,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
960, 822, -0.91465,  0.46444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.4375
961, 823, -0.91016,  0.46444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.4375
962, 824, -0.91016,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.53125
963, 822, -0.91465,  0.46444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.4375
964, 824, -0.91016,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.53125
965, 825, -0.91465,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.53125
966, 826, -0.90836,  0.46924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76953,  0.1875
967, 827, -0.90387,  0.46924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.7793,  0.1875
968, 828, -0.90387,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.7793,  0.32813
969, 826, -0.90836,  0.46924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76953,  0.1875
970, 828, -0.90387,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.7793,  0.32813
971, 829, -0.90836,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76953,  0.32813
972, 830, -0.89668,  0.46764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.20313
973, 831, -0.89039,  0.46764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49805,  0.20313
974, 832, -0.89039,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49805,  0.32813
975, 830, -0.89668,  0.46764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.20313
976, 832, -0.89039,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49805,  0.32813
977, 833, -0.89668,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.32813
978, 834, -0.88949,  0.46444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
979, 835, -0.885,  0.46444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.4375
980, 836, -0.885,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
981, 834, -0.88949,  0.46444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
982, 836, -0.885,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
983, 837, -0.88949,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.53125
984, 838, -0.8832,  0.46924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.80469,  0.1875
985, 839, -0.87871,  0.46924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.81445,  0.1875
986, 840, -0.87871,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.81445,  0.32813
987, 838, -0.8832,  0.46924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.80469,  0.1875
988, 840, -0.87871,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.81445,  0.32813
989, 841, -0.8832,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.80469,  0.32813
990, 842, -0.87691,  0.46444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
991, 843, -0.87242,  0.46444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
992, 844, -0.87242,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
993, 842, -0.87691,  0.46444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
994, 844, -0.87242,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
995, 845, -0.87691,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
996, 846, -0.87062,  0.46444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
997, 847, -0.86613,  0.46444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.4375
998, 848, -0.86613,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
999, 846, -0.87062,  0.46444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
1000, 848, -0.86613,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
1001, 849, -0.87062,  0.45486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.53125
1002, 850, -0.94687,  0.44306,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
1003, 851, -0.93051,  0.44306,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
1004, 852, -0.93051,  0.41396,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
1005, 850, -0.94687,  0.44306,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
1006, 852, -0.93051,  0.41396,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
1007, 853, -0.94687,  0.41396,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
1008, 854, -0.92813,  0.43431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94336,  0.32813
1009, 855, -0.92184,  0.43431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.95703,  0.32813
1010, 856, -0.92184,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.95703,  0.45313
1011, 854, -0.92813,  0.43431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94336,  0.32813
1012, 856, -0.92184,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.95703,  0.45313
1013, 857, -0.92813,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94336,  0.45313
1014, 858, -0.92094,  0.43111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
1015, 859, -0.91645,  0.43111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
1016, 860, -0.91645,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
1017, 858, -0.92094,  0.43111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
1018, 860, -0.91645,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
1019, 861, -0.92094,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
1020, 862, -0.91465,  0.43111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32813,  0.4375
1021, 863, -0.91016,  0.43111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.33789,  0.4375
1022, 864, -0.91016,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.33789,  0.53125
1023, 862, -0.91465,  0.43111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32813,  0.4375
1024, 864, -0.91016,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.33789,  0.53125
1025, 865, -0.91465,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32813,  0.53125
1026, 866, -0.90746,  0.43431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
1027, 867, -0.90387,  0.43431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.32813
1028, 868, -0.90387,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
1029, 866, -0.90746,  0.43431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
1030, 868, -0.90387,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
1031, 869, -0.90746,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.45313
1032, 870, -0.89578,  0.43431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.01367,  0.4375
1033, 871, -0.89129,  0.43431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.02344,  0.4375
1034, 872, -0.89129,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.02344,  0.5625
1035, 870, -0.89578,  0.43431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.01367,  0.4375
1036, 872, -0.89129,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.02344,  0.5625
1037, 873, -0.89578,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.01367,  0.5625
1038, 874, -0.88949,  0.4359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.72266,  0.1875
1039, 875, -0.885,  0.4359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.73242,  0.1875
1040, 876, -0.885,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.73242,  0.32813
1041, 874, -0.88949,  0.4359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.72266,  0.1875
1042, 876, -0.885,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.73242,  0.32813
1043, 877, -0.88949,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.72266,  0.32813
1044, 878, -0.8823,  0.4359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
1045, 879, -0.88051,  0.4359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.1875
1046, 880, -0.88051,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
1047, 878, -0.8823,  0.4359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
1048, 880, -0.88051,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
1049, 881, -0.8823,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.32813
1050, 882, -0.87602,  0.43431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
1051, 883, -0.87242,  0.43431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.32813
1052, 884, -0.87242,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
1053, 882, -0.87602,  0.43431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
1054, 884, -0.87242,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
1055, 885, -0.87602,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.45313
1056, 886, -0.87062,  0.43111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
1057, 887, -0.86613,  0.43111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.4375
1058, 888, -0.86613,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
1059, 886, -0.87062,  0.43111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
1060, 888, -0.86613,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
1061, 889, -0.87062,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.53125
1062, 890, -0.86434,  0.43111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
1063, 891, -0.85984,  0.43111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.4375
1064, 892, -0.85984,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
1065, 890, -0.86434,  0.43111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
1066, 892, -0.85984,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
1067, 893, -0.86434,  0.42153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.53125
1068, 894, -0.94687,  0.40972,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
1069, 895, -0.93051,  0.40972,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
1070, 896, -0.93051,  0.38062,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
1071, 894, -0.94687,  0.40972,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
1072, 896, -0.93051,  0.38062,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
1073, 897, -0.94687,  0.38062,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
1074, 898, -0.92723,  0.40097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.03711,  0.4375
1075, 899, -0.92273,  0.40097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.04688,  0.4375
1076, 900, -0.92273,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.04688,  0.5625
1077, 898, -0.92723,  0.40097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.03711,  0.4375
1078, 900, -0.92273,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.04688,  0.5625
1079, 901, -0.92723,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.03711,  0.5625
1080, 902, -0.92094,  0.39778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
1081, 903, -0.91645,  0.39778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.4375
1082, 904, -0.91645,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
1083, 902, -0.92094,  0.39778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
1084, 904, -0.91645,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
1085, 905, -0.92094,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.53125
1086, 906, -0.91465,  0.39778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
1087, 907, -0.91016,  0.39778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.4375
1088, 908, -0.91016,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
1089, 906, -0.91465,  0.39778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
1090, 908, -0.91016,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
1091, 909, -0.91465,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.53125
1092, 910, -0.90746,  0.40097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
1093, 911, -0.90387,  0.40097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.32813
1094, 912, -0.90387,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
1095, 910, -0.90746,  0.40097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
1096, 912, -0.90387,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
1097, 913, -0.90746,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.45313
1098, 914, -0.90117,  0.40257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
1099, 915, -0.89937,  0.40257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.1875
1100, 916, -0.89937,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
1101, 914, -0.90117,  0.40257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
1102, 916, -0.89937,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
1103, 917, -0.90117,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.32813
1104, 918, -0.89578,  0.39778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.21094,  0.4375
1105, 919, -0.89129,  0.39778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2207,  0.4375
1106, 920, -0.89129,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2207,  0.53125
1107, 918, -0.89578,  0.39778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.21094,  0.4375
1108, 920, -0.89129,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2207,  0.53125
1109, 921, -0.89578,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.21094,  0.53125
1110, 922, -0.88859,  0.40257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.1875
1111, 923, -0.8868,  0.40257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.1875
1112, 924, -0.8868,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.32813
1113, 922, -0.88859,  0.40257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.1875
1114, 924, -0.8868,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.32813
1115, 925, -0.88859,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.32813
1116, 926, -0.8832,  0.39778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
1117, 927, -0.87871,  0.39778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
1118, 928, -0.87871,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
1119, 926, -0.8832,  0.39778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
1120, 928, -0.87871,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
1121, 929, -0.8832,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
1122, 930, -0.87062,  0.40097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.01367,  0.4375
1123, 931, -0.86613,  0.40097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.02344,  0.4375
1124, 932, -0.86613,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.02344,  0.5625
1125, 930, -0.87062,  0.40097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.01367,  0.4375
1126, 932, -0.86613,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.02344,  0.5625
1127, 933, -0.87062,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.01367,  0.5625
1128, 934, -0.86434,  0.40257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.72266,  0.1875
1129, 935, -0.85984,  0.40257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.73242,  0.1875
1130, 936, -0.85984,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.73242,  0.32813
1131, 934, -0.86434,  0.40257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.72266,  0.1875
1132, 936, -0.85984,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.73242,  0.32813
1133, 937, -0.86434,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.72266,  0.32813
1134, 938, -0.85715,  0.40257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
1135, 939, -0.85535,  0.40257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.1875
1136, 940, -0.85535,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
1137, 938, -0.85715,  0.40257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
1138, 940, -0.85535,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
1139, 941, -0.85715,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.32813
1140, 942, -0.85086,  0.40097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
1141, 943, -0.84727,  0.40097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.32813
1142, 944, -0.84727,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
1143, 942, -0.85086,  0.40097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
1144, 944, -0.84727,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
1145, 945, -0.85086,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.45313
1146, 946, -0.84547,  0.39778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
1147, 947, -0.84098,  0.39778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.4375
1148, 948, -0.84098,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
1149, 946, -0.84547,  0.39778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
1150, 948, -0.84098,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
1151, 949, -0.84547,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.53125
1152, 950, -0.83918,  0.39778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
1153, 951, -0.83469,  0.39778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.4375
1154, 952, -0.83469,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
1155, 950, -0.83918,  0.39778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
1156, 952, -0.83469,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
1157, 953, -0.83918,  0.38819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.53125
1158, 954, -0.94687,  0.37639,  0.50,  1.00,  0.25882,  0.58824,  0.98039,  0.40,  0.00098,  0.00781
1159, 955, -0.87734,  0.37639,  0.50,  1.00,  0.25882,  0.58824,  0.98039,  0.40,  0.00098,  0.00781
1160, 956, -0.87734,  0.34729,  0.50,  1.00,  0.25882,  0.58824,  0.98039,  0.40,  0.00098,  0.00781
1161, 954, -0.94687,  0.37639,  0.50,  1.00,  0.25882,  0.58824,  0.98039,  0.40,  0.00098,  0.00781
1162, 956, -0.87734,  0.34729,  0.50,  1.00,  0.25882,  0.58824,  0.98039,  0.40,  0.00098,  0.00781
1163, 957, -0.94687,  0.34729,  0.50,  1.00,  0.25882,  0.58824,  0.98039,  0.40,  0.00098,  0.00781
1164, 958, -0.94285,  0.36764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.47266,  0.34375
1165, 959, -0.93746,  0.36764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.34375
1166, 960, -0.93746,  0.35486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.46875
